CreditScore,Geography,Gender,Age,Tenure,Balance,HasCrCard,IsActiveMember,EstimatedSalary,Exited
,,,42.0,,,0.0,,114.0,
,,,56.0,,,1.0,,52.0,
,,,52.0,,,0.0,,18.0,
,,,59.0,,,0.0,,55.0,
,,,32.0,,,1.0,,29.0,
,,,46.0,,,0.0,,30.0,
,,,52.0,,,1.0,,38.0,
,,,30.0,,,0.0,,122.0,
,,,32.0,,,0.0,,183.0,
,,,35.0,,,0.0,,41.0,
,,,49.0,,,0.0,,38.0,
,,,54.0,,,0.0,,61.0,
,,,56.0,,,0.0,,103.0,
,,,48.0,,,0.0,,80.0,
,,,28.0,,,0.0,,22.0,
,,,44.0,,,1.0,,128.0,
,,,30.0,,,0.0,,142.0,
,,,44.0,,,1.0,,124.0,
,,,30.0,,,0.0,,44.0,
,,,47.0,,,1.0,,170.0,
,,,64.0,,,1.0,,75.0,
,,,48.0,,,1.0,,78.0,
,,,63.0,,,0.0,,31.0,
,,,25.0,,,0.0,,99.0,
,,,61.0,,,0.0,,41.0,
,,,46.0,,,0.0,,39.0,
,,,57.0,,,1.0,,51.0,
,,,40.0,,,0.0,,52.0,
,,,49.0,,,1.0,,169.0,
,,,30.0,,,0.0,,141.0,
,,,41.0,,,0.0,,93.0,
,,,42.0,,,0.0,,14.0,
,,,63.0,,,1.0,,160.0,
,,,43.0,,,0.0,,44.0,
,,,59.0,,,0.0,,33.0,
,,,46.0,,,0.0,,103.0,
,,,33.0,,,0.0,,71.0,
,,,55.0,,,0.0,,55.0,
,,,36.0,,,0.0,,113.0,
,,,47.0,,,0.0,,79.0,
,,,59.0,,,0.0,,80.0,
,,,38.0,,,0.0,,179.0,
,,,42.0,,,0.0,,9.0,
,,,30.0,,,0.0,,61.0,
,,,63.0,,,1.0,,111.0,
,,,60.0,,,0.0,,80.0,
,,,62.0,,,1.0,,32.0,
,,,49.0,,,1.0,,83.0,
,,,59.0,,,0.0,,91.0,
,,,36.0,,,1.0,,29.0,
,,,46.0,,,0.0,,19.0,
,,,35.0,,,1.0,,52.0,
,,,50.0,,,1.0,,150.0,
,,,51.0,,,0.0,,32.0,
,,,41.0,,,0.0,,91.0,
,,,45.0,,,0.0,,180.0,
,,,41.0,,,0.0,,121.0,
,,,57.0,,,1.0,,25.0,
,,,51.0,,,0.0,,102.0,
,,,52.0,,,0.0,,44.0,
,,,43.0,,,1.0,,161.0,
,,,63.0,,,1.0,,134.0,
,,,28.0,,,1.0,,43.0,
,,,43.0,,,0.0,,94.0,
,,,41.0,,,0.0,,29.0,
,,,34.0,,,0.0,,38.0,
,,,28.0,,,0.0,,120.0,
,,,58.0,,,1.0,,85.0,
,,,39.0,,,0.0,,89.0,
,,,49.0,,,0.0,,25.0,
,,,33.0,,,1.0,,20.0,
,,,37.0,,,1.0,,125.0,
,,,33.0,,,0.0,,18.0,
,,,28.0,,,0.0,,173.0,
,,,54.0,,,1.0,,34.0,
,,,63.0,,,0.0,,159.0,
,,,57.0,,,1.0,,55.0,
,,,56.0,,,0.0,,32.0,
,,,54.0,,,1.0,,65.0,
,,,29.0,,,1.0,,83.0,
,,,41.0,,,1.0,,30.0,
,,,58.0,,,1.0,,180.0,
,,,61.0,,,0.0,,13.0,
,,,30.0,,,1.0,,35.0,
,,,62.0,,,0.0,,95.0,
,,,52.0,,,0.0,,83.0,
,,,29.0,,,1.0,,39.0,
,,,46.0,,,1.0,,54.0,
,,,52.0,,,1.0,,81.0,
,,,40.0,,,0.0,,53.0,
,,,49.0,,,0.0,,119.0,
,,,34.0,,,1.0,,160.0,
,,,35.0,,,0.0,,21.0,
,,,26.0,,,0.0,,40.0,
,,,65.0,,,0.0,,69.0,
,,,52.0,,,0.0,,45.0,
,,,32.0,,,0.0,,55.0,
,,,31.0,,,0.0,,38.0,
,,,36.0,,,0.0,,44.0,
,,,50.0,,,0.0,,45.0,
,,,36.0,,,1.0,,84.0,
,,,51.0,,,0.0,,188.0,
,,,39.0,,,0.0,,29.0,
,,,53.0,,,0.0,,95.0,
,,,50.0,,,1.0,,79.0,
,,,31.0,,,0.0,,41.0,
,,,53.0,,,0.0,,19.0,
,,,48.0,,,1.0,,75.0,
,,,57.0,,,1.0,,64.0,
,,,47.0,,,0.0,,174.0,
,,,55.0,,,0.0,,54.0,
,,,37.0,,,0.0,,14.0,
,,,59.0,,,0.0,,94.0,
,,,53.0,,,0.0,,10.0,
,,,31.0,,,0.0,,145.0,
,,,35.0,,,0.0,,203.0,
,,,25.0,,,1.0,,81.0,
,,,37.0,,,1.0,,153.0,
,,,40.0,,,0.0,,58.0,
,,,31.0,,,1.0,,49.0,
,,,62.0,,,0.0,,132.0,
,,,41.0,,,0.0,,85.0,
,,,56.0,,,0.0,,85.0,
,,,47.0,,,0.0,,178.0,
,,,28.0,,,0.0,,104.0,
,,,60.0,,,0.0,,40.0,
,,,27.0,,,0.0,,103.0,
,,,57.0,,,0.0,,25.0,
,,,62.0,,,0.0,,69.0,
,,,57.0,,,0.0,,30.0,
,,,44.0,,,0.0,,70.0,
,,,31.0,,,0.0,,15.0,
,,,31.0,,,1.0,,125.0,
,,,39.0,,,0.0,,50.0,
,,,41.0,,,0.0,,44.0,
,,,41.0,,,1.0,,38.0,
,,,55.0,,,1.0,,64.0,
,,,28.0,,,0.0,,9.0,
,,,35.0,,,0.0,,44.0,
,,,44.0,,,0.0,,93.0,
,,,44.0,,,0.0,,83.0,
,,,40.0,,,0.0,,179.0,
,,,65.0,,,0.0,,40.0,
,,,35.0,,,0.0,,58.0,
,,,55.0,,,1.0,,74.0,
,,,55.0,,,0.0,,15.0,
,,,59.0,,,1.0,,11.0,
,,,39.0,,,0.0,,41.0,
,,,50.0,,,1.0,,68.0,
,,,45.0,,,0.0,,28.0,
,,,50.0,,,1.0,,115.0,
,,,65.0,,,0.0,,83.0,
,,,36.0,,,0.0,,40.0,
,,,57.0,,,0.0,,113.0,
,,,53.0,,,0.0,,89.0,
,,,28.0,,,0.0,,38.0,
,,,55.0,,,0.0,,62.0,
,,,56.0,,,0.0,,65.0,
,,,33.0,,,0.0,,168.0,
,,,57.0,,,1.0,,40.0,
,,,27.0,,,0.0,,30.0,
,,,27.0,,,0.0,,20.0,
,,,54.0,,,0.0,,58.0,
,,,48.0,,,0.0,,150.0,
,,,62.0,,,1.0,,54.0,
,,,41.0,,,0.0,,19.0,
,,,62.0,,,0.0,,30.0,
,,,40.0,,,0.0,,123.0,
,,,32.0,,,0.0,,45.0,
,,,62.0,,,0.0,,154.0,
,,,35.0,,,1.0,,93.0,
,,,25.0,,,0.0,,71.0,
,,,50.0,,,1.0,,83.0,
,,,61.0,,,1.0,,99.0,
,,,43.0,,,0.0,,55.0,
,,,52.0,,,1.0,,38.0,
,,,39.0,,,0.0,,74.0,
,,,33.0,,,0.0,,69.0,
,,,27.0,,,0.0,,104.0,
,,,27.0,,,0.0,,38.0,
,,,32.0,,,1.0,,25.0,
,,,65.0,,,0.0,,162.0,
,,,55.0,,,0.0,,64.0,
,,,52.0,,,1.0,,30.0,
,,,39.0,,,1.0,,52.0,
,,,35.0,,,0.0,,42.0,
,,,39.0,,,0.0,,79.0,
,,,34.0,,,0.0,,34.0,
,,,30.0,,,0.0,,123.0,
,,,37.0,,,0.0,,160.0,
,,,41.0,,,0.0,,51.0,
,,,31.0,,,0.0,,108.0,
,,,37.0,,,1.0,,158.0,
,,,49.0,,,0.0,,68.0,
,,,58.0,,,0.0,,42.0,
,,,45.0,,,0.0,,32.0,
,,,40.0,,,0.0,,22.0,
,,,34.0,,,1.0,,29.0,
,,,62.0,,,0.0,,183.0,
,,,54.0,,,1.0,,69.0,
,,,26.0,,,0.0,,92.0,
,,,54.0,,,0.0,,40.0,
,,,29.0,,,1.0,,9.0,
,,,48.0,,,1.0,,128.0,
,,,27.0,,,1.0,,110.0,
,,,42.0,,,0.0,,171.0,
,,,25.0,,,1.0,,13.0,
,,,45.0,,,0.0,,25.0,
,,,34.0,,,0.0,,123.0,
,,,51.0,,,0.0,,33.0,
,,,51.0,,,0.0,,189.0,
,,,60.0,,,0.0,,34.0,
,,,59.0,,,0.0,,58.0,
,,,49.0,,,1.0,,51.0,
,,,50.0,,,0.0,,29.0,
,,,41.0,,,0.0,,111.0,
,,,49.0,,,0.0,,43.0,
,,,50.0,,,0.0,,130.0,
,,,63.0,,,0.0,,20.0,
,,,63.0,,,0.0,,101.0,
,,,33.0,,,0.0,,48.0,
,,,38.0,,,0.0,,180.0,
,,,64.0,,,0.0,,92.0,
,,,36.0,,,0.0,,33.0,
,,,58.0,,,0.0,,51.0,
,,,39.0,,,1.0,,31.0,
,,,46.0,,,0.0,,83.0,
,,,61.0,,,0.0,,45.0,
,,,53.0,,,1.0,,89.0,
,,,28.0,,,0.0,,193.0,
,,,64.0,,,0.0,,89.0,
,,,48.0,,,0.0,,162.0,
,,,38.0,,,0.0,,9.0,
,,,52.0,,,0.0,,58.0,
,,,65.0,,,0.0,,80.0,
,,,59.0,,,1.0,,73.0,
,,,45.0,,,0.0,,41.0,
,,,53.0,,,0.0,,74.0,
,,,38.0,,,0.0,,29.0,
,,,54.0,,,0.0,,25.0,
,,,25.0,,,0.0,,98.0,
,,,61.0,,,1.0,,59.0,
,,,48.0,,,0.0,,43.0,
,,,46.0,,,1.0,,72.0,
,,,36.0,,,1.0,,183.0,
,,,46.0,,,0.0,,134.0,
,,,59.0,,,0.0,,140.0,
,,,59.0,,,0.0,,39.0,
,,,36.0,,,0.0,,35.0,
,,,63.0,,,1.0,,141.0,
,,,51.0,,,0.0,,23.0,
,,,30.0,,,1.0,,134.0,
,,,48.0,,,0.0,,35.0,
,,,55.0,,,0.0,,42.0,
,,,41.0,,,0.0,,81.0,
,,,26.0,,,0.0,,14.0,
,,,41.0,,,0.0,,45.0,
,,,54.0,,,1.0,,79.0,
,,,57.0,,,0.0,,53.0,
,,,54.0,,,1.0,,33.0,
,,,35.0,,,0.0,,190.0,
,,,60.0,,,0.0,,60.0,
,,,63.0,,,0.0,,8.0,
,,,41.0,,,0.0,,38.0,
,,,46.0,,,0.0,,154.0,
,,,31.0,,,0.0,,54.0,
,,,58.0,,,0.0,,41.0,
,,,59.0,,,0.0,,25.0,
,,,46.0,,,0.0,,53.0,
,,,33.0,,,0.0,,79.0,
,,,56.0,,,1.0,,13.0,
,,,47.0,,,0.0,,130.0,
,,,59.0,,,0.0,,93.0,
,,,24.0,,,0.0,,82.0,
,,,39.0,,,0.0,,15.0,
,,,30.0,,,0.0,,150.0,
,,,55.0,,,1.0,,131.0,
,,,47.0,,,0.0,,28.0,
,,,35.0,,,0.0,,9.0,
,,,47.0,,,0.0,,88.0,
,,,38.0,,,0.0,,143.0,
,,,38.0,,,0.0,,168.0,
,,,27.0,,,0.0,,105.0,
,,,42.0,,,0.0,,62.0,
,,,26.0,,,0.0,,51.0,
,,,60.0,,,1.0,,101.0,
,,,27.0,,,0.0,,90.0,
,,,27.0,,,1.0,,83.0,
,,,40.0,,,0.0,,21.0,
,,,40.0,,,0.0,,115.0,
,,,29.0,,,0.0,,172.0,
,,,30.0,,,0.0,,32.0,
,,,30.0,,,0.0,,204.0,
,,,47.0,,,1.0,,34.0,
,,,33.0,,,0.0,,30.0,
,,,57.0,,,1.0,,31.0,
,,,38.0,,,1.0,,90.0,
,,,54.0,,,0.0,,79.0,
,,,47.0,,,1.0,,22.0,
,,,48.0,,,0.0,,114.0,
,,,62.0,,,0.0,,42.0,
,,,30.0,,,0.0,,29.0,
,,,35.0,,,0.0,,72.0,
,,,59.0,,,0.0,,68.0,
,,,38.0,,,0.0,,78.0,
,,,47.0,,,0.0,,90.0,
,,,57.0,,,0.0,,170.0,
,,,42.0,,,0.0,,14.0,
,,,39.0,,,0.0,,129.0,
,,,53.0,,,0.0,,39.0,
,,,27.0,,,1.0,,82.0,
,,,59.0,,,1.0,,31.0,
,,,48.0,,,1.0,,9.0,
,,,62.0,,,0.0,,15.0,
,,,66.0,,,0.0,,70.0,
,,,38.0,,,0.0,,84.0,
,,,42.0,,,1.0,,155.0,
,,,47.0,,,1.0,,89.0,
,,,27.0,,,0.0,,170.0,
,,,32.0,,,1.0,,185.0,
,,,37.0,,,0.0,,82.0,
,,,56.0,,,0.0,,60.0,
,,,39.0,,,0.0,,58.0,
,,,36.0,,,0.0,,29.0,
,,,32.0,,,0.0,,32.0,
,,,62.0,,,1.0,,115.0,
,,,48.0,,,0.0,,83.0,
,,,58.0,,,1.0,,54.0,
,,,27.0,,,0.0,,112.0,
,,,52.0,,,0.0,,182.0,
,,,54.0,,,0.0,,112.0,
,,,31.0,,,1.0,,129.0,
,,,60.0,,,0.0,,23.0,
,,,34.0,,,0.0,,198.0,
,,,46.0,,,0.0,,84.0,
,,,41.0,,,0.0,,39.0,
,,,62.0,,,0.0,,129.0,
,,,31.0,,,0.0,,113.0,
,,,41.0,,,0.0,,35.0,
,,,55.0,,,0.0,,85.0,
,,,45.0,,,0.0,,73.0,
,,,51.0,,,0.0,,70.0,
,,,27.0,,,0.0,,130.0,
,,,30.0,,,0.0,,39.0,
,,,31.0,,,1.0,,72.0,
,,,61.0,,,0.0,,68.0,
,,,40.0,,,1.0,,35.0,
,,,45.0,,,1.0,,61.0,
,,,45.0,,,0.0,,69.0,
,,,37.0,,,0.0,,59.0,
,,,34.0,,,0.0,,99.0,
,,,43.0,,,1.0,,201.0,
,,,42.0,,,1.0,,130.0,
,,,56.0,,,0.0,,72.0,
,,,33.0,,,0.0,,44.0,
,,,36.0,,,0.0,,91.0,
,,,62.0,,,0.0,,92.0,
,,,58.0,,,1.0,,55.0,
,,,65.0,,,1.0,,20.0,
,,,65.0,,,0.0,,89.0,
,,,52.0,,,1.0,,59.0,
,,,64.0,,,1.0,,8.0,
,,,51.0,,,1.0,,85.0,
,,,59.0,,,0.0,,94.0,
,,,52.0,,,1.0,,22.0,
,,,55.0,,,1.0,,74.0,
,,,46.0,,,0.0,,59.0,
,,,61.0,,,1.0,,12.0,
,,,35.0,,,0.0,,8.0,
,,,56.0,,,1.0,,74.0,
,,,31.0,,,1.0,,184.0,
,,,44.0,,,0.0,,34.0,
,,,53.0,,,0.0,,63.0,
,,,36.0,,,1.0,,123.0,
,,,27.0,,,0.0,,85.0,
,,,36.0,,,0.0,,109.0,
,,,40.0,,,0.0,,31.0,
,,,39.0,,,0.0,,61.0,
,,,59.0,,,1.0,,88.0,
,,,43.0,,,0.0,,22.0,
,,,30.0,,,0.0,,63.0,
,,,26.0,,,1.0,,80.0,
,,,48.0,,,1.0,,78.0,
,,,50.0,,,0.0,,45.0,
,,,33.0,,,1.0,,51.0,
,,,32.0,,,0.0,,111.0,
,,,34.0,,,1.0,,45.0,
,,,33.0,,,0.0,,184.0,
,,,32.0,,,0.0,,41.0,
,,,55.0,,,1.0,,69.0,
,,,58.0,,,0.0,,23.0,
,,,47.0,,,0.0,,160.0,
,,,30.0,,,0.0,,61.0,
,,,42.0,,,0.0,,110.0,
,,,40.0,,,0.0,,50.0,
,,,33.0,,,0.0,,49.0,
,,,46.0,,,1.0,,185.0,
,,,63.0,,,1.0,,52.0,
,,,62.0,,,0.0,,53.0,
,,,43.0,,,0.0,,125.0,
,,,31.0,,,0.0,,72.0,
,,,28.0,,,1.0,,51.0,
,,,64.0,,,0.0,,23.0,
,,,27.0,,,1.0,,41.0,
,,,33.0,,,0.0,,41.0,
,,,39.0,,,0.0,,138.0,
,,,44.0,,,1.0,,138.0,
,,,53.0,,,1.0,,14.0,
,,,42.0,,,0.0,,145.0,
,,,44.0,,,1.0,,25.0,
,,,34.0,,,1.0,,43.0,
,,,47.0,,,0.0,,93.0,
,,,53.0,,,1.0,,90.0,
,,,62.0,,,0.0,,41.0,
,,,61.0,,,1.0,,169.0,
,,,42.0,,,0.0,,63.0,
,,,48.0,,,0.0,,23.0,
,,,38.0,,,0.0,,140.0,
,,,41.0,,,0.0,,75.0,
,,,57.0,,,0.0,,13.0,
,,,31.0,,,0.0,,10.0,
,,,39.0,,,0.0,,100.0,
,,,48.0,,,0.0,,85.0,
,,,55.0,,,0.0,,73.0,
,,,29.0,,,1.0,,130.0,
,,,47.0,,,0.0,,65.0,
,,,61.0,,,0.0,,59.0,
,,,60.0,,,0.0,,31.0,
,,,34.0,,,0.0,,134.0,
,,,45.0,,,1.0,,11.0,
,,,60.0,,,0.0,,32.0,
,,,25.0,,,1.0,,53.0,
,,,41.0,,,1.0,,28.0,
,,,63.0,,,0.0,,44.0,
,,,63.0,,,1.0,,40.0,
,,,43.0,,,0.0,,40.0,
,,,58.0,,,0.0,,163.0,
,,,50.0,,,0.0,,82.0,
,,,38.0,,,0.0,,89.0,
,,,54.0,,,1.0,,78.0,
,,,61.0,,,0.0,,55.0,
,,,29.0,,,0.0,,34.0,
,,,39.0,,,1.0,,108.0,
,,,33.0,,,1.0,,58.0,
,,,23.0,,,0.0,,73.0,
,,,56.0,,,0.0,,54.0,
,,,54.0,,,1.0,,45.0,
,,,37.0,,,0.0,,123.0,
,,,38.0,,,0.0,,93.0,
,,,34.0,,,0.0,,102.0,
,,,53.0,,,0.0,,39.0,
,,,65.0,,,1.0,,114.0,
,,,62.0,,,1.0,,29.0,
,,,51.0,,,1.0,,30.0,
,,,31.0,,,0.0,,22.0,
,,,64.0,,,1.0,,38.0,
,,,39.0,,,0.0,,41.0,
,,,28.0,,,1.0,,161.0,
,,,60.0,,,1.0,,38.0,
,,,47.0,,,0.0,,25.0,
,,,25.0,,,0.0,,70.0,
,,,44.0,,,1.0,,201.0,
,,,51.0,,,1.0,,42.0,
,,,31.0,,,0.0,,64.0,
,,,32.0,,,0.0,,28.0,
,,,51.0,,,1.0,,119.0,
,,,25.0,,,0.0,,28.0,
,,,43.0,,,0.0,,60.0,
,,,54.0,,,0.0,,23.0,
,,,34.0,,,0.0,,164.0,
,,,54.0,,,1.0,,39.0,
,,,42.0,,,1.0,,19.0,
,,,46.0,,,1.0,,72.0,
,,,62.0,,,1.0,,41.0,
,,,31.0,,,0.0,,32.0,
,,,30.0,,,0.0,,69.0,
,,,52.0,,,0.0,,23.0,
,,,35.0,,,0.0,,44.0,
,,,60.0,,,0.0,,32.0,
,,,58.0,,,0.0,,25.0,
,,,24.0,,,0.0,,80.0,
,,,40.0,,,0.0,,83.0,
,,,49.0,,,1.0,,133.0,
,,,43.0,,,1.0,,89.0,
,,,33.0,,,1.0,,81.0,
,,,36.0,,,0.0,,44.0,
,,,62.0,,,0.0,,119.0,
,,,57.0,,,0.0,,39.0,
,,,64.0,,,0.0,,40.0,
,,,52.0,,,0.0,,79.0,
,,,54.0,,,0.0,,30.0,
,,,40.0,,,0.0,,179.0,
,,,30.0,,,0.0,,178.0,
,,,55.0,,,0.0,,82.0,
,,,39.0,,,0.0,,50.0,
,,,55.0,,,0.0,,64.0,
,,,28.0,,,1.0,,129.0,
,,,44.0,,,0.0,,68.0,
,,,46.0,,,0.0,,30.0,
,,,61.0,,,1.0,,48.0,
,,,61.0,,,0.0,,130.0,
,,,45.0,,,0.0,,40.0,
,,,38.0,,,0.0,,105.0,
,,,29.0,,,0.0,,41.0,
,,,52.0,,,0.0,,168.0,
,,,38.0,,,0.0,,80.0,
,,,28.0,,,0.0,,134.0,
,,,34.0,,,0.0,,49.0,
,,,35.0,,,0.0,,63.0,
,,,46.0,,,1.0,,70.0,
,,,63.0,,,0.0,,32.0,
,,,33.0,,,0.0,,14.0,
,,,38.0,,,0.0,,111.0,
,,,53.0,,,0.0,,38.0,
,,,28.0,,,0.0,,121.0,
,,,44.0,,,0.0,,90.0,
,,,58.0,,,0.0,,178.0,
,,,38.0,,,1.0,,20.0,
,,,48.0,,,1.0,,61.0,
,,,33.0,,,0.0,,43.0,
,,,66.0,,,1.0,,39.0,
,,,59.0,,,1.0,,60.0,
,,,40.0,,,0.0,,63.0,
,,,36.0,,,1.0,,8.0,
,,,62.0,,,1.0,,52.0,
,,,51.0,,,1.0,,92.0,
,,,58.0,,,0.0,,111.0,
,,,52.0,,,0.0,,71.0,
,,,41.0,,,0.0,,25.0,
,,,31.0,,,0.0,,34.0,
,,,28.0,,,0.0,,74.0,
,,,57.0,,,1.0,,120.0,
,,,61.0,,,1.0,,50.0,
,,,60.0,,,1.0,,10.0,
,,,56.0,,,0.0,,45.0,
,,,49.0,,,1.0,,29.0,
,,,63.0,,,0.0,,145.0,
,,,49.0,,,0.0,,100.0,
,,,49.0,,,0.0,,24.0,
,,,32.0,,,1.0,,60.0,
,,,26.0,,,0.0,,50.0,
,,,27.0,,,0.0,,43.0,
,,,57.0,,,1.0,,79.0,
,,,29.0,,,1.0,,44.0,
,,,56.0,,,0.0,,31.0,
,,,59.0,,,0.0,,14.0,
,,,53.0,,,1.0,,19.0,
,,,54.0,,,0.0,,111.0,
,,,56.0,,,0.0,,90.0,
,,,50.0,,,0.0,,21.0,
,,,51.0,,,0.0,,104.0,
,,,53.0,,,0.0,,75.0,
,,,37.0,,,1.0,,175.0,
,,,32.0,,,0.0,,98.0,
,,,49.0,,,0.0,,41.0,
,,,34.0,,,0.0,,171.0,
,,,54.0,,,0.0,,79.0,
,,,64.0,,,0.0,,24.0,
,,,58.0,,,0.0,,90.0,
,,,25.0,,,0.0,,39.0,
,,,50.0,,,0.0,,9.0,
,,,38.0,,,0.0,,15.0,
,,,48.0,,,0.0,,80.0,
,,,41.0,,,1.0,,63.0,
,,,32.0,,,0.0,,20.0,
,,,46.0,,,1.0,,43.0,
,,,39.0,,,0.0,,65.0,
,,,39.0,,,0.0,,91.0,
,,,63.0,,,0.0,,53.0,
,,,58.0,,,0.0,,110.0,
,,,28.0,,,0.0,,82.0,
,,,36.0,,,0.0,,23.0,
,,,43.0,,,0.0,,172.0,
,,,36.0,,,0.0,,88.0,
,,,44.0,,,0.0,,71.0,
,,,31.0,,,0.0,,180.0,
,,,45.0,,,1.0,,39.0,
,,,39.0,,,1.0,,94.0,
,,,43.0,,,0.0,,25.0,
,,,40.0,,,0.0,,10.0,
,,,30.0,,,0.0,,42.0,
,,,58.0,,,1.0,,142.0,
,,,46.0,,,0.0,,34.0,
,,,35.0,,,0.0,,139.0,
,,,30.0,,,0.0,,154.0,
,,,34.0,,,0.0,,40.0,
,,,62.0,,,1.0,,33.0,
,,,58.0,,,1.0,,80.0,
,,,45.0,,,0.0,,10.0,
,,,42.0,,,0.0,,41.0,
,,,60.0,,,1.0,,30.0,
,,,55.0,,,0.0,,78.0,
,,,45.0,,,1.0,,164.0,
,,,52.0,,,0.0,,23.0,
,,,31.0,,,0.0,,149.0,
,,,60.0,,,0.0,,25.0,
,,,33.0,,,0.0,,42.0,
,,,37.0,,,1.0,,71.0,
,,,59.0,,,0.0,,114.0,
,,,51.0,,,1.0,,70.0,
,,,47.0,,,1.0,,149.0,
,,,60.0,,,0.0,,55.0,
,,,61.0,,,0.0,,29.0,
,,,64.0,,,1.0,,123.0,
,,,46.0,,,1.0,,152.0,
,,,31.0,,,0.0,,8.0,
,,,57.0,,,0.0,,69.0,
,,,48.0,,,0.0,,161.0,
,,,48.0,,,0.0,,79.0,
,,,35.0,,,0.0,,105.0,
,,,33.0,,,0.0,,39.0,
,,,47.0,,,0.0,,163.0,
,,,46.0,,,0.0,,9.0,
,,,44.0,,,1.0,,71.0,
,,,42.0,,,0.0,,51.0,
,,,50.0,,,0.0,,32.0,
,,,52.0,,,1.0,,161.0,
,,,53.0,,,0.0,,60.0,
,,,37.0,,,0.0,,35.0,
,,,64.0,,,0.0,,41.0,
,,,46.0,,,0.0,,73.0,
,,,57.0,,,1.0,,49.0,
,,,61.0,,,1.0,,79.0,
,,,42.0,,,0.0,,120.0,
,,,40.0,,,0.0,,60.0,
,,,33.0,,,0.0,,78.0,
,,,50.0,,,0.0,,40.0,
,,,52.0,,,0.0,,110.0,
,,,35.0,,,0.0,,160.0,
,,,57.0,,,1.0,,68.0,
,,,56.0,,,0.0,,49.0,
,,,44.0,,,0.0,,65.0,
,,,23.0,,,0.0,,55.0,
,,,33.0,,,1.0,,62.0,
,,,48.0,,,0.0,,152.0,
,,,45.0,,,0.0,,42.0,
,,,54.0,,,0.0,,39.0,
,,,42.0,,,1.0,,111.0,
,,,47.0,,,0.0,,82.0,
,,,61.0,,,0.0,,108.0,
,,,53.0,,,0.0,,59.0,
,,,56.0,,,0.0,,61.0,
,,,33.0,,,0.0,,78.0,
,,,44.0,,,0.0,,18.0,
,,,63.0,,,1.0,,113.0,
,,,47.0,,,0.0,,62.0,
,,,50.0,,,0.0,,81.0,
,,,49.0,,,0.0,,13.0,
,,,34.0,,,0.0,,75.0,
,,,40.0,,,0.0,,33.0,
,,,38.0,,,0.0,,179.0,
,,,51.0,,,0.0,,69.0,
,,,28.0,,,0.0,,45.0,
,,,52.0,,,0.0,,59.0,
,,,39.0,,,0.0,,81.0,
,,,29.0,,,0.0,,133.0,
,,,54.0,,,0.0,,81.0,
,,,63.0,,,1.0,,14.0,
,,,40.0,,,0.0,,28.0,
,,,36.0,,,0.0,,93.0,
,,,45.0,,,0.0,,191.0,
,,,61.0,,,0.0,,155.0,
,,,26.0,,,0.0,,155.0,
,,,33.0,,,0.0,,68.0,
,,,64.0,,,0.0,,52.0,
,,,43.0,,,0.0,,51.0,
,,,24.0,,,0.0,,44.0,
,,,30.0,,,0.0,,121.0,
,,,60.0,,,0.0,,49.0,
,,,50.0,,,0.0,,42.0,
,,,40.0,,,0.0,,144.0,
,,,31.0,,,0.0,,72.0,
,,,30.0,,,0.0,,44.0,
,,,60.0,,,0.0,,43.0,
,,,39.0,,,0.0,,74.0,
,,,66.0,,,0.0,,145.0,
,,,65.0,,,0.0,,158.0,
,,,54.0,,,0.0,,78.0,
,,,54.0,,,0.0,,154.0,
,,,35.0,,,0.0,,105.0,
,,,32.0,,,0.0,,100.0,
,,,63.0,,,0.0,,58.0,
,,,60.0,,,0.0,,113.0,
,,,43.0,,,1.0,,10.0,
,,,59.0,,,0.0,,142.0,
,,,62.0,,,0.0,,128.0,
,,,30.0,,,0.0,,131.0,
,,,54.0,,,0.0,,88.0,
,,,30.0,,,0.0,,101.0,
,,,31.0,,,1.0,,70.0,
,,,44.0,,,0.0,,122.0,
,,,32.0,,,0.0,,70.0,
,,,63.0,,,0.0,,148.0,
,,,57.0,,,0.0,,43.0,
,,,60.0,,,0.0,,31.0,
,,,37.0,,,0.0,,35.0,
,,,53.0,,,0.0,,81.0,
,,,51.0,,,0.0,,19.0,
,,,30.0,,,1.0,,98.0,
,,,28.0,,,0.0,,101.0,
,,,50.0,,,0.0,,81.0,
,,,52.0,,,0.0,,135.0,
,,,56.0,,,0.0,,34.0,
,,,40.0,,,0.0,,104.0,
,,,64.0,,,0.0,,29.0,
,,,61.0,,,0.0,,119.0,
,,,46.0,,,1.0,,82.0,
,,,55.0,,,0.0,,62.0,
,,,45.0,,,1.0,,85.0,
,,,40.0,,,0.0,,8.0,
,,,63.0,,,0.0,,78.0,
,,,57.0,,,0.0,,44.0,
,,,38.0,,,1.0,,122.0,
,,,37.0,,,0.0,,22.0,
,,,31.0,,,1.0,,39.0,
,,,50.0,,,0.0,,55.0,
,,,42.0,,,0.0,,144.0,
,,,51.0,,,1.0,,71.0,
,,,38.0,,,0.0,,191.0,
,,,53.0,,,0.0,,22.0,
,,,43.0,,,0.0,,158.0,
,,,35.0,,,1.0,,131.0,
,,,49.0,,,1.0,,75.0,
,,,28.0,,,0.0,,69.0,
,,,51.0,,,0.0,,39.0,
,,,39.0,,,1.0,,34.0,
,,,31.0,,,0.0,,32.0,
,,,44.0,,,0.0,,129.0,
,,,46.0,,,1.0,,158.0,
,,,42.0,,,0.0,,54.0,
,,,41.0,,,0.0,,34.0,
,,,23.0,,,1.0,,45.0,
,,,59.0,,,0.0,,68.0,
,,,47.0,,,0.0,,53.0,
